Company Name,ISIN,ISIC full_code,ISIC section_label,ISIC division_label,ISIC group_label,ISIC description,Region/Country,Report Date,Fiscal Year,Quarter,Month,OS-C Code,Factor Area Code,Factor Code,Sub-Factor Code,Report Label,Quantity,Quantity Type,Reported Units,Standardized Quantity,Standardized units,Orig Report,Page,Note,Analyst,Factor Area,Factor,Sub Factor,SASB Industry Code,SASB Sub-Metric Code,SASB units,CDP Code,OS-C - CDP synthetic code,Description,,Quantity,Quantity Type,Reported Units,OS-C Code,Standardized Quantity,Standardized units
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,Asia,,FY17,,,WR.1.0,WR,1,0,Water Withdrawals - Asia,"908,540",,m3, 909 ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,908540.00,,m3,WR.1.0,908.54,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,EMEA,,FY17,,,WR.1.0,WR,1,0,"Water Withdrawals - Europe, Middle East, Africa","710,744",,m3, 711 ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,710744.00,,m3,WR.1.0,710.74,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,Ground,,FY17,,,WR.1.0,WR,1,0,Water Withdrawals - Ground Water,"16,517",,m3, 17 ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,16517.00,,m3,WR.1.0,16.52,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,LATAM,,FY17,,,WR.1.0,WR,1,0,Water Withdrawals - Latin America,"93,291",,m3, 93 ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,93291.00,,m3,WR.1.0,93.29,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,Municipal,,FY17,,,WR.1.0,WR,1,0,Water Withdrawals - Municipal Supply,"4,977,049",,m3," 4,977 ",dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,4977049.00,,m3,WR.1.0,4977.05,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,NORAM,,FY17,,,WR.1.0,WR,1,0,Water Withdrawals - North America,"3,417,140",,m3," 3,417 ",dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,3417140.00,,m3,WR.1.0,3417.14,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,Process,,FY17,,,WR.1.0,WR,1,0,Water Withdrawals - Process Water,"109,653",,m3, 110 ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,109653.00,,m3,WR.1.0,109.65,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,Rain,,FY17,,,WR.1.0,WR,1,0,Water Withdrawals - Rain water,"26,496",,m3, 26 ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,26496.00,,m3,WR.1.0,26.50,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,Salt/Brackish,,FY17,,,WR.1.0,WR,1,0,Water Withdrawals - Salt/Brackish water,0,,m3, -   ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,0.00,,m3,WR.1.0,0.00,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,Surface,,FY17,,,WR.1.0,WR,1,0,Water Withdrawals - Surface Water,0,,m3, -   ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,0.00,,m3,WR.1.0,0.00,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY17,,,WR.1.1,WR,1,1,Water Consumption,"1,929,342",,m3," 1,929 ",dam3,MSFT ESG 2018 Report,2,9,Tiemann,"Water Risk, Adaptation, and Resilience",Water Consumption,Total water consumed,TC-SI,TC-SI-130a.2b,"Thousand cubic meters (m³), Percentage (%)",,,,,1929342.00,,m3,WR.1.1,1929.34,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,WW,,FY17,,,WR.14.0,WR,14,0,Total Water Discharges - Municipal Treatment,"3,200,373",,m3," 3,200 ",dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,3200373.00,,m3,WR.14.0,3200.37,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY17,,,WR.14.0,WR,14,0,Water Discharge,"3,200,373",,m3," 3,200 ",dam3,MSFT ESG 2018 Report,2,9,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,3200373.00,,m3,WR.14.0,3200.37,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,Asia,,FY17,,,WR.14.0,WR,14,0,Water Discharges - Asia,"509,460",,m3, 509 ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,509460.00,,m3,WR.14.0,509.46,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,EMEA,,FY17,,,WR.14.0,WR,14,0,"Water Discharges - Europe, Middle East, Africa","521,107",,m3, 521 ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,521107.00,,m3,WR.14.0,521.11,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,LATAM,,FY17,,,WR.14.0,WR,14,0,Water Discharges - Latin America,"66,714",,m3, 67 ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,66714.00,,m3,WR.14.0,66.71,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,NORAM,,FY17,,,WR.14.0,WR,14,0,Water Discharges - North America,"2,103,092",,m3," 2,103 ",dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,2103092.00,,m3,WR.14.0,2103.09,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,WW,,FY17,,,WR.2.0,WR,2,0,Total Water Consumption,"1,929,342",,m3," 1,929 ",dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,1929342.00,,m3,WR.2.0,1929.34,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,Asia,,FY17,,,WR.2.0,WR,2,0,Water Consumption - ASIA,"399,080",,m3, 399 ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,399080.00,,m3,WR.2.0,399.08,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,EMEA,,FY17,,,WR.2.0,WR,2,0,Water Consumption - EMEA,"189,636",,m3, 190 ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,189636.00,,m3,WR.2.0,189.64,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,Ground,,FY17,,,WR.2.0,WR,2,0,Water Consumption - Ground Water,"2,927",,m3, 3 ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,2927.00,,m3,WR.2.0,2.93,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,LATAM,,FY17,,,WR.2.0,WR,2,0,Water Consumption - LATAM,"26,577",,m3, 27 ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,26577.00,,m3,WR.2.0,26.58,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,Municipal,,FY17,,,WR.2.0,WR,2,0,Water Consumption - Municipal supply,"1,813,899",,m3," 1,814 ",dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,1813899.00,,m3,WR.2.0,1813.90,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,NORAM,,FY17,,,WR.2.0,WR,2,0,Water Consumption - NorAm,"1,314,048",,m3," 1,314 ",dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,1314048.00,,m3,WR.2.0,1314.05,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,Process,,FY17,,,WR.2.0,WR,2,0,Water Consumption - Process Water,"109,653",,m3, 110 ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,109653.00,,m3,WR.2.0,109.65,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,Rain,,FY17,,,WR.2.0,WR,2,0,Water Consumption - Rain Water,"2,864",,m3, 3 ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,2864.00,,m3,WR.2.0,2.86,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,Salt/Brackish,,FY17,,,WR.2.0,WR,2,0,Water Consumption - Salt/Brackish water,0,,m3, -   ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,0.00,,m3,WR.2.0,0.00,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,Surface,,FY17,,,WR.2.0,WR,2,0,Water Consumption - Surface Water,0,,m3, -   ,dam3,MSFT ESG 2018 Report,7,13,Tiemann,#N/A,#N/A,#N/A,TC-SI,,,#N/A,#N/A,#N/A,,0.00,,m3,WR.2.0,0.00,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY17,,,WR.2.1,WR,2,1,Water Withdrawals,"5,129,715",,m3," 5,130 ",dam3,MSFT ESG 2018 Report,2,9,Tiemann,"Water Risk, Adaptation, and Resilience",Water Withdrawal,,TC-SI,TC-SI-130a.2a,"Thousand cubic meters (m³), Percentage (%)",,,,,5129715.00,,m3,WR.2.1,5129.72,dam3
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,WW,,FY18,,,EF.1.1,EF,1,1,Total Electricity Consumed,"7,564,271",,MWh,"7,564,271",MWh,MSFT ESG 2018 Report,5,,Tiemann,Energy/Fuel,Energy consumption,,TC-SI,,,,,,,7564271.00,,MWh,EF.1.1,7564271.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,EF.1.1,EF,1,1,Total Energy Use,"7,955,318",,MWh,"7,955,318",MWh,MSFT ESG 2018 Report,2,,Tiemann,Energy/Fuel,Energy consumption,,TC-SI,TC-SI-130a.1a,"Gigajoules (GJ), Percentage (%)",,,,,7955318.00,,MWh,EF.1.1,7955318.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,EF.1.10,EF,1,10,Other Fuels5,"391,047",,MWh,391047,MWh,MSFT ESG 2018 Report,2,6,Tiemann,Energy/Fuel,Energy consumption,Total energy from other fuels,TC-SI,,,,,,,391047.00,,MWh,EF.1.10,391047.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,EF.1.11,EF,1,11,Renewable Energy Credits,"5,767,570",,MWh,5767570,MWh,MSFT ESG 2018 Report,2,,Tiemann,Energy/Fuel,Energy consumption,Renewable Energy Credits,TC-SI,,,,,,,5767570.00,,MWh,EF.1.11,5767570.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,EF.1.12,EF,1,12,Power Purchase Agreements,"1,796,301",,MWh,1796301,MWh,MSFT ESG 2018 Report,2,,Tiemann,Energy/Fuel,Energy consumption,Power Purchase Agreements,TC-SI,,,,,,,1796301.00,,MWh,EF.1.12,1796301.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,EF.1.13,EF,1,13,On-Site Renewable Energy,400,,MWh,400,MWh,MSFT ESG 2018 Report,2,,Tiemann,Energy/Fuel,Energy consumption,On-Site Renewable Energy,TC-SI,,,,,,,400.00,,MWh,EF.1.13,400.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,Asia,,FY18,,,EF.1.14,EF,1,14,Non-Renewable Electricity Purchased & Consumed - Asia,0,Complement,MWh,0,MWh,MSFT ESG 2018 Report,5,,Tiemann,Energy/Fuel,Energy consumption,Non-Renewable Electricity by Region,TC-SI,,,,,,,0.00,Complement,MWh,EF.1.14,0.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,EMEA,,FY18,,,EF.1.14,EF,1,14,"Non-Renewable Electricity Purchased & Consumed - Europe, Middle East, Africa",0,Complement,MWh,0,MWh,MSFT ESG 2018 Report,5,,Tiemann,Energy/Fuel,Energy consumption,Non-Renewable Electricity by Region,TC-SI,,,,,,,0.00,Complement,MWh,EF.1.14,0.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,LATAM,,FY18,,,EF.1.14,EF,1,14,Non-Renewable Electricity Purchased & Consumed - Latin America,0,Complement,MWh,0,MWh,MSFT ESG 2018 Report,5,,Tiemann,Energy/Fuel,Energy consumption,Non-Renewable Electricity by Region,TC-SI,,,,,,,0.00,Complement,MWh,EF.1.14,0.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,NORAM,,FY18,,,EF.1.14,EF,1,14,Non-Renewable Electricity Purchased & Consumed - North America,0,Complement,MWh,0,MWh,MSFT ESG 2018 Report,5,,Tiemann,Energy/Fuel,Energy consumption,Non-Renewable Electricity by Region,TC-SI,,,,,,,0.00,Complement,MWh,EF.1.14,0.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,EF.1.15,EF,1,15,Non-Renewable Electricity by Source - Coal,0,Complement,MWh,0,MWh,MSFT ESG 2018 Report,5,Coal,Tiemann,Energy/Fuel,Energy consumption,Non-Renewable Electricity by Source - Coal,TC-SI,,,,,,,0.00,Complement,MWh,EF.1.15,0.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,EF.1.16,EF,1,16,Non-Renewable Electricity by Source - Petroleum,0,Complement,MWh,0,MWh,MSFT ESG 2018 Report,5,Petroleum,Tiemann,Energy/Fuel,Energy consumption,Non-Renewable Electricity by Source - Petroleum,TC-SI,,,,,,,0.00,Complement,MWh,EF.1.16,0.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,EF.1.17,EF,1,17,Non-Renewable Electricity by Source - Natural Gas,0,Complement,MWh,0,MWh,MSFT ESG 2018 Report,5,Natural Gas,Tiemann,Energy/Fuel,Energy consumption,Non-Renewable Electricity by Source - Natural Gas,TC-SI,,,,,,,0.00,Complement,MWh,EF.1.17,0.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,EF.1.18,EF,1,18,Non-Renewable Electricity by Source - Nuclear,0,Complement,MWh,0,MWh,MSFT ESG 2018 Report,5,Nuclear,Tiemann,Energy/Fuel,Energy consumption,Non-Renewable Electricity by Source - Nuclear,TC-SI,,,,,,,0.00,Complement,MWh,EF.1.18,0.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,Asia,,FY18,,,EF.1.19,EF,1,19,Renewable Energy Purchased & Consumed - Asia,"804,024",,MWh,804024,MWh,MSFT ESG 2018 Report,6,,Tiemann,Energy/Fuel,Energy consumption,Renewable Energy Purchased & Consumed by region,TC-SI,,,,,,,804024.00,,MWh,EF.1.19,804024.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,EMEA,,FY18,,,EF.1.19,EF,1,19,"Renewable Energy Purchased & Consumed - Europe, Middle East, Africa","1,265,584",,MWh,1265584,MWh,MSFT ESG 2018 Report,6,,Tiemann,Energy/Fuel,Energy consumption,Renewable Energy Purchased & Consumed by region,TC-SI,,,,,,,1265584.00,,MWh,EF.1.19,1265584.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,LATAM,,FY18,,,EF.1.19,EF,1,19,Renewable Energy Purchased & Consumed - Latin America,"107,089",,MWh,107089,MWh,MSFT ESG 2018 Report,6,,Tiemann,Energy/Fuel,Energy consumption,Renewable Energy Purchased & Consumed by region,TC-SI,,,,,,,107089.00,,MWh,EF.1.19,107089.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,NORAM,,FY18,,,EF.1.19,EF,1,19,Renewable Energy Purchased & Consumed - North America,"5,387,574",,MWh,5387574,MWh,MSFT ESG 2018 Report,6,,Tiemann,Energy/Fuel,Energy consumption,Renewable Energy Purchased & Consumed by region,TC-SI,,,,,,,5387574.00,,MWh,EF.1.19,5387574.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,EF.1.20,EF,1,20,Renewable Energy Purchased & Consumed - Wind,"7,126,236",,MWh,7126236,MWh,MSFT ESG 2018 Report,6,Wind,Tiemann,Energy/Fuel,Energy consumption,Renewable Energy Purchased & Consumed - Wind,TC-SI,,,,,,,7126236.00,,MWh,EF.1.20,7126236.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,EF.1.21,EF,1,21,Renewable Energy Purchased & Consumed - Landfill Gas,0,,MWh,0,MWh,MSFT ESG 2018 Report,6,Landfill Gas,Tiemann,Energy/Fuel,Energy consumption,Renewable Energy Purchased & Consumed - Landfill Gas,TC-SI,,,,,,,0.00,,MWh,EF.1.21,0.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,EF.1.22,EF,1,22,Renewable Energy Purchased & Consumed - Biomass,"47,129",,MWh,47129,MWh,MSFT ESG 2018 Report,6,Biomass,Tiemann,Energy/Fuel,Energy consumption,Renewable Energy Purchased & Consumed - Biomass,TC-SI,,,,,,,47129.00,,MWh,EF.1.22,47129.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,EF.1.23,EF,1,23,Renewable Energy Purchased & Consumed - Hydro,"186,434",,MWh,186434,MWh,MSFT ESG 2018 Report,6,Hydro,Tiemann,Energy/Fuel,Energy consumption,Renewable Energy Purchased & Consumed - Hydro,TC-SI,,,,,,,186434.00,,MWh,EF.1.23,186434.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,EF.1.24,EF,1,24,Renewable Energy Purchased & Consumed - Geothermal,"72,000",,MWh,72000,MWh,MSFT ESG 2018 Report,6,Geothermal,Tiemann,Energy/Fuel,Energy consumption,Renewable Energy Purchased & Consumed - Geothermal,TC-SI,,,,,,,72000.00,,MWh,EF.1.24,72000.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,EF.1.25,EF,1,25,Renewable Energy Purchased & Consumed - Solar,"132,472",,MWh,132472,MWh,MSFT ESG 2018 Report,6,Solar,Tiemann,Energy/Fuel,Energy consumption,Renewable Energy Purchased & Consumed - Solar,TC-SI,,,,,,,132472.00,,MWh,EF.1.25,132472.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,EF.1.4,EF,1,4,Electricity,"7,564,271",,MWh,7564271,MWh,MSFT ESG 2018 Report,2,,Tiemann,Energy/Fuel,Energy consumption,Total energy from electricity,TC-SI,,,,,,,7564271.00,,MWh,EF.1.4,7564271.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,Asia,,FY18,,,EF.1.4,EF,1,4,Electricity Consumed - Asia,"804,024",,MWh,"804,024",MWh,MSFT ESG 2018 Report,5,,Tiemann,Energy/Fuel,Energy consumption,Total energy from electricity,TC-SI,,,,,,,804024.00,,MWh,EF.1.4,804024.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,EMEA,,FY18,,,EF.1.4,EF,1,4,"Electricity Consumed - Europe, Middle East, Africa","1,265,584",,MWh,"1,265,584",MWh,MSFT ESG 2018 Report,5,,Tiemann,Energy/Fuel,Energy consumption,Total energy from electricity,TC-SI,,,,,,,1265584.00,,MWh,EF.1.4,1265584.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,LATAM,,FY18,,,EF.1.4,EF,1,4,Electricity Consumed - Latin America,"107,089",,MWh,"107,089",MWh,MSFT ESG 2018 Report,5,,Tiemann,Energy/Fuel,Energy consumption,Total energy from electricity,TC-SI,,,,,,,107089.00,,MWh,EF.1.4,107089.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,NORAM,,FY18,,,EF.1.4,EF,1,4,Electricity Consumed - North America,"5,387,574",,MWh,"5,387,574",MWh,MSFT ESG 2018 Report,5,,Tiemann,Energy/Fuel,Energy consumption,Total energy from electricity,TC-SI,,,,,,,5387574.00,,MWh,EF.1.4,5387574.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,EF.1.8,EF,1,8,Renewable Energy Usage6,"7,564,271",,MWh,7564271,MWh,MSFT ESG 2018 Report,2,6,Tiemann,Energy/Fuel,Energy consumption,Total energy from renewables,TC-SI,,,,,,,7564271.00,,MWh,EF.1.8,7564271.00,MWh
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,Em.1.1,Em,1,1,Scope 1,"90,723",,mtCO2e," 90,723 ",mtCO2e,MSFT ESG 2018 Report,1,1,Tiemann,Emissions,Scope 1 Emissions Total,,TC-SI,,,C6.1,C6.1.1,(C6.1) What were your organization’s gross global Scope 1 emissions in Mg CO2e?,,90723.00,,mtCO2e,Em.1.1,90723.00,mtCO2e
MICROSOFT CORP,US5949181045,J5820,Information and communication,Publishing activities,Software publishing,Software publishing,,,FY18,,,Em.11.11,Em,11,11,Scope 3 - Use of Sold Products3,"4,784,000",,mtCO2e," 4,784,000 ",mtCO2e,MSFT ESG 2018 Report,1,3,Tiemann,Emissions,Scope 3 emissions by category,Use of sold products,TC-SI,,,C6.5,C6.5.11,Use of sold products,,4784000.00,,mtCO2e,Em.11.11,4784000.00,mtCO2e
